formula,pred_OQMD,pred_zeros,pred_MP,d_zeros,d_MP
Sr2HfReO6,0.7948088622654884,0.8352123335161186,0.9751189821594922,0.04040347125063015,0.1803101198940038
Sr2HfIrO6,1.3043097482972472,1.3567605849820887,1.6384314417583254,0.05245083668484152,0.33412169346107823
Sr2HfGeO6,3.7082401400741647,3.7091306901049523,3.7516361725221397,0.0008905500307876402,0.043396032447974964
Sr2HfSnO6,3.7678633774368873,3.741999699781585,3.711454622048932,-0.025863677655302286,-0.05640875538795509
Sr2HfTeO6,2.8780356905602287,2.870928911353765,2.8671833149407098,-0.0071067792064636315,-0.010852375619518906
Sr2TaWO6,0.8562505207704575,1.0471738922249618,1.5635333840047745,0.19092337145450433,0.707282863234317
Sr2TaReO6,0.6469130276975343,0.7879781865227988,1.1682140057315913,0.1410651588252645,0.521300978034057
Sr2TaIrO6,1.2154964081992785,1.3133969971432449,1.6353157066718722,0.09790058894396636,0.4198192984725937
Sr2TaAlO6,3.3130541204078012,3.3450798900384235,3.3607119359703304,0.032025769630622314,0.04765781556252913
Sr2TaGaO6,3.59675667138794,3.5508641098644182,3.3648520515430467,-0.045892561523521724,-0.2319046198448933
Sr2TaInO6,3.1877834964861758,3.1877646871813368,3.0907602576306425,-1.88093048389959e-05,-0.09702323885553321
Sr2TaGeO6,2.440856886130236,2.4697614512672694,2.525188092141941,0.028904565137033433,0.08433120601170518
Sr2TaSnO6,2.760840501324651,2.7522029706379305,2.6733163694927016,-0.008637530686720574,-0.08752413183194951
Sr2TaSbO6,2.7583416007562134,2.732353067887967,2.648287571902011,-0.025988532868246317,-0.11005402885420246
Sr2TaBiO6,3.0575155805459713,2.9394736357043327,2.741374130964316,-0.11804194484163855,-0.31614144958165546
Sr2TaTeO6,2.4846916500708036,2.452671159207382,2.378888119739478,-0.032020490863421625,-0.10580353033132583
Sr2WReO6,0.8301024021846006,0.9747250723868837,1.402095047125574,0.14462267020228303,0.5719926449409733
Sr2WIrO6,0.7407052941019985,0.8764051643423598,1.2351349626859778,0.13569987024036134,0.4944296685839793
Sr2WAlO6,1.7598154972916256,1.8276503816220342,1.9947518340119095,0.06783488433040863,0.2349363367202839
Sr2WGaO6,2.2375158111747044,2.2459481725328625,2.268793081721126,0.008432361358158058,0.03127727054642149
Sr2WInO6,2.231328535499163,2.2403253414176874,2.267853814514156,0.008996805918524142,0.036525279014992584
Sr2WGeO6,1.438752371561421,1.491258421345378,1.630006244062514,0.0525060497839569,0.19125387250109305
Sr2WSnO6,2.1220113454843084,2.135122642310872,2.166547669730908,0.013111296826563645,0.0445363242465997
Sr2WSbO6,1.548142612810719,1.5667358174291353,1.6173252420741404,0.018593204618416292,0.06918262926342145
Sr2WBiO6,1.9474702367053105,1.9125671973807548,1.8646473499025895,-0.03490303932455574,-0.08282288680272099
Sr2WTeO6,1.1350404454935161,1.1587047624514468,1.1953769003258488,0.023664316957930698,0.06033645483233263
Sr2ReIrO6,0.6827835127551934,0.7814227409623775,1.1148514931180153,0.09863922820718407,0.4320679803628219
Sr2ReAlO6,1.1019659458590219,1.1802373900347838,1.3462287437109197,0.07827144417576193,0.24426279785189786
Sr2ReGaO6,1.4881791487368285,1.4618290243156686,1.4445129528744658,-0.026350124421159915,-0.043666195862362756
Sr2ReInO6,1.3272967178447928,1.3363764602720045,1.3637111799148218,0.009079742427211768,0.036414462070029074
Sr2ReGeO6,0.6734128551926325,0.7182685298224885,0.8717406975657216,0.04485567462985596,0.1983278423730891
Sr2ReSnO6,0.5643311992436749,0.5763144000109183,0.6430927496023241,0.011983200767243352,0.07876155035864918
Sr2ReSbO6,0.5717920497305757,0.6106791761661842,0.7329550793075016,0.03888712643560843,0.16116302957692585
Sr2ReBiO6,0.7320178383988648,0.7288644825296122,0.7715571973070764,-0.003153355869252583,0.039539358908211586
Sr2ReTeO6,0.6763034326364067,0.703647187706964,0.7930579374684136,0.027343755070557307,0.11675450483200689
Sr2IrAlO6,1.1098793953589365,1.175639095424686,1.3591083551333805,0.0657597000657495,0.24922895977444393
Sr2IrGaO6,0.7019505153846869,0.7041630655868691,0.8028516242829032,0.0022125502021822507,0.10090110889821635
Sr2IrInO6,0.6006523977261047,0.6296562771322916,0.774574693324607,0.029003879406186872,0.17392229559850236
Sr2IrGeO6,0.653988886850396,0.7076701435340392,0.8620533159203287,0.05368125668364321,0.20806442906993272
Sr2IrSnO6,0.7367036536585224,0.7655407278935241,0.8997106136864887,0.028837074235001703,0.16300696002796633
Sr2IrSbO6,0.7424343817654476,0.7867517789264528,0.9237882008250786,0.044317397161005134,0.181353819059631
Sr2IrBiO6,0.6102165153436024,0.6320115763628711,0.7489592140871341,0.021795061019268647,0.13874269874353162
Sr2IrTeO6,0.8365382041123842,0.8681868532812963,0.9817294868037976,0.03164864916891208,0.14519128269141335
Sr2AlSbO6,2.54971556433556,2.593910199780465,2.710059494037146,0.044194635444905206,0.16034392970158606
Sr2AlBiO6,1.9305459526652853,1.9483828805168546,2.010832008383945,0.017836927851569317,0.08028605571865954
Sr2GaBiO6,1.3259404536251151,1.3261680340063098,1.368688329315164,0.00022758038119463642,0.04274787569004879
Sr2GaTeO6,1.8158606761770197,1.838648900729438,1.9296767166056241,0.022788224552418246,0.11381604042860438
Sr2InBiO6,1.1122822687536136,1.0995704895653962,1.1152401373879357,-0.01271177918821742,0.002957868634322125
Sr2InTeO6,1.6292537315219298,1.6338412218194636,1.703236700947899,0.004587490297533803,0.07398296942596927
Sr2GeSnO6,2.0960134162912007,2.1378830729489637,2.2782096871512345,0.04186965665776299,0.18219627086003376
Sr2GeSbO6,1.8517941393213622,1.9060566475854637,2.067266133241057,0.054262508264101506,0.21547199391969474
Sr2GeBiO6,1.4361784115998941,1.4825496207953075,1.6209198757342285,0.046371209195413376,0.18474146413433434
Sr2GeTeO6,1.8789025415269436,1.9252219214411044,2.065943526260219,0.046319379914160796,0.18704098473327524
Sr2SnSbO6,1.6204031291315077,1.6413856326613236,1.7470084996886952,0.0209825035298159,0.12660537055718746
Sr2SnBiO6,0.9461313647420997,0.967572106296129,1.0408610943005967,0.021440741554029308,0.09472972955849701
Sr2SnTeO6,1.4217750061497874,1.432384546900089,1.5174959125530298,0.010609540750301738,0.09572090640324249
Sr2SbBiO6,1.5301068153372022,1.54370245796459,1.6342583327786326,0.013595642627387772,0.10415151744143047
Sr2BiTeO6,1.2219630055685282,1.2561804212576737,1.338962088333309,0.03421741568914549,0.11699908276478088
